Index,Date,Hour,PMIS - Total Customer Throughput (Unadjusted),Week Number,Weekday
570,2015-06-01,16:00:00,71,23,Monday
571,2015-06-01,17:00:00,46,23,Monday
572,2015-06-01,19:00:00,37,23,Monday
573,2015-06-02,15:00:00,37,23,Tuesday
574,2015-06-02,16:00:00,45,23,Tuesday
575,2015-06-02,20:00:00,39,23,Tuesday
576,2015-06-03,14:00:00,59,23,Wednesday
577,2015-06-03,15:00:00,132,23,Wednesday
578,2015-06-03,16:00:00,103,23,Wednesday
579,2015-06-03,17:00:00,40,23,Wednesday
580,2015-06-03,19:00:00,275,23,Wednesday
581,2015-06-04,12:00:00,176,23,Thursday
582,2015-06-04,15:00:00,18,23,Thursday
583,2015-06-04,16:00:00,70,23,Thursday
584,2015-06-04,19:00:00,34,23,Thursday
585,2015-06-05,11:00:00,139,23,Friday
586,2015-06-05,14:00:00,101,23,Friday
587,2015-06-05,15:00:00,145,23,Friday
588,2015-06-05,18:00:00,93,23,Friday
589,2015-06-05,19:00:00,134,23,Friday
590,2015-06-06,11:00:00,87,23,Saturday
591,2015-06-06,12:00:00,55,23,Saturday
592,2015-06-06,19:00:00,55,23,Saturday
593,2015-06-06,21:00:00,169,23,Saturday
594,2015-06-07,11:00:00,153,23,Sunday
595,2015-06-07,14:00:00,62,23,Sunday
596,2015-06-07,15:00:00,110,23,Sunday
597,2015-06-07,18:00:00,168,23,Sunday
598,2015-06-07,19:00:00,60,23,Sunday
599,2015-06-08,11:00:00,116,24,Monday
600,2015-06-08,12:00:00,13,24,Monday
601,2015-06-08,14:00:00,54,24,Monday
602,2015-06-08,15:00:00,136,24,Monday
603,2015-06-08,20:00:00,42,24,Monday
604,2015-06-09,12:00:00,154,24,Tuesday
605,2015-06-09,14:00:00,33,24,Tuesday
606,2015-06-09,15:00:00,126,24,Tuesday
607,2015-06-09,20:00:00,48,24,Tuesday
608,2015-06-09,21:00:00,56,24,Tuesday
609,2015-06-10,15:00:00,126,24,Wednesday
610,2015-06-10,17:00:00,49,24,Wednesday
611,2015-06-10,19:00:00,95,24,Wednesday
612,2015-06-10,20:00:00,46,24,Wednesday
613,2015-06-11,11:00:00,158,24,Thursday
614,2015-06-11,14:00:00,53,24,Thursday
615,2015-06-11,15:00:00,49,24,Thursday
616,2015-06-11,19:00:00,53,24,Thursday
617,2015-06-11,21:00:00,44,24,Thursday
618,2015-06-12,11:00:00,112,24,Friday
619,2015-06-12,12:00:00,66,24,Friday
620,2015-06-12,15:00:00,208,24,Friday
621,2015-06-12,16:00:00,67,24,Friday
622,2015-06-12,18:00:00,241,24,Friday
623,2015-06-13,11:00:00,128,24,Saturday
624,2015-06-13,15:00:00,213,24,Saturday
625,2015-06-13,20:00:00,344,24,Saturday
626,2015-06-13,21:00:00,204,24,Saturday
627,2015-06-14,11:00:00,66,24,Sunday
628,2015-06-14,15:00:00,203,24,Sunday
629,2015-06-14,18:00:00,124,24,Sunday
630,2015-06-14,20:00:00,34,24,Sunday
631,2015-06-15,11:00:00,33,25,Monday
632,2015-06-15,12:00:00,97,25,Monday
633,2015-06-15,14:00:00,43,25,Monday
634,2015-06-15,15:00:00,192,25,Monday
635,2015-06-15,20:00:00,56,25,Monday
636,2015-06-16,11:00:00,167,25,Tuesday
637,2015-06-16,12:00:00,51,25,Tuesday
638,2015-06-16,14:00:00,17,25,Tuesday
639,2015-06-16,15:00:00,142,25,Tuesday
640,2015-06-16,19:00:00,86,25,Tuesday
641,2015-06-17,11:00:00,74,25,Wednesday
642,2015-06-17,12:00:00,88,25,Wednesday
643,2015-06-17,15:00:00,142,25,Wednesday
644,2015-06-17,16:00:00,106,25,Wednesday
645,2015-06-17,18:00:00,101,25,Wednesday
646,2015-06-17,19:00:00,101,25,Wednesday
647,2015-06-18,11:00:00,16,25,Thursday
648,2015-06-18,12:00:00,161,25,Thursday
649,2015-06-18,15:00:00,175,25,Thursday
650,2015-06-18,19:00:00,45,25,Thursday
651,2015-06-18,21:00:00,80,25,Thursday
