Index,Date_x,Hour,PMIS - Total Customer Throughput (Unadjusted)_x,Week Number,Weekday,Date_y,PMIS - Total Customer Throughput (Unadjusted)_y,Date_x.1,PMIS - Total Customer Throughput (Unadjusted)_x.1,Date_y.1,PMIS - Total Customer Throughput (Unadjusted)_y.1,Date,PMIS - Total Customer Throughput (Unadjusted)
0,,05:00:00,,1,Friday,2016-01-08,50.0,,,,,,
1,,06:00:00,,1,Friday,2016-01-08,225.0,,,,,,
2,,07:00:00,,1,Friday,2016-01-08,270.0,,,,,,
3,,08:00:00,,1,Friday,2016-01-08,329.0,,,,,,
4,,09:00:00,,1,Friday,2016-01-08,246.0,,,,,,
5,,10:00:00,,1,Friday,2016-01-08,157.0,,,,,,
6,,11:00:00,,1,Friday,2016-01-08,74.0,,,,,,
7,,04:00:00,,1,Monday,,,,,,,2019-12-30,209.0
8,,05:00:00,,1,Monday,2016-01-04,160.0,,,,,2019-12-30,303.0
9,,06:00:00,,1,Monday,2016-01-04,279.0,,,2018-12-31,182.0,2019-12-30,300.0
10,,07:00:00,,1,Monday,2016-01-04,341.0,,,2018-12-31,264.0,2019-12-30,349.0
11,,08:00:00,,1,Monday,2016-01-04,305.0,,,2018-12-31,296.0,2019-12-30,361.0
12,,09:00:00,,1,Monday,2016-01-04,232.0,,,2018-12-31,205.0,2019-12-30,360.0
13,,10:00:00,,1,Monday,2016-01-04,239.0,,,2018-12-31,222.0,2019-12-30,257.0
14,,11:00:00,,1,Monday,2016-01-04,279.0,,,2018-12-31,251.0,2019-12-30,278.0
15,,12:00:00,,1,Monday,2016-01-04,127.0,,,2018-12-31,62.0,2019-12-30,199.0
16,,13:00:00,,1,Monday,,,,,2018-12-31,274.0,2019-12-30,142.0
17,,14:00:00,,1,Monday,,,,,2018-12-31,94.0,2019-12-30,227.0
18,,15:00:00,,1,Monday,2016-01-04,131.0,,,,,2019-12-30,258.0
19,,16:00:00,,1,Monday,,,,,,,2019-12-30,215.0
20,,17:00:00,,1,Monday,,,,,,,2019-12-30,242.0
21,,18:00:00,,1,Monday,,,,,,,2019-12-30,256.0
22,,19:00:00,,1,Monday,,,,,,,2019-12-30,150.0
23,,20:00:00,,1,Monday,,,,,,,2019-12-30,268.0
24,,21:00:00,,1,Monday,,,,,,,2019-12-30,204.0
25,,05:00:00,,1,Saturday,2016-01-09,123.0,,,,,,
26,,06:00:00,,1,Saturday,2016-01-09,162.0,,,,,,
27,,07:00:00,,1,Saturday,2016-01-09,263.0,,,,,,
28,,08:00:00,,1,Saturday,2016-01-09,405.0,,,,,,
29,,09:00:00,,1,Saturday,2016-01-09,209.0,,,,,,
30,,10:00:00,,1,Saturday,2016-01-09,123.0,,,,,,
31,,11:00:00,,1,Saturday,2016-01-09,68.0,,,,,,
32,,04:00:00,,1,Sunday,,,,,,,2019-01-06,73.0
33,,05:00:00,,1,Sunday,2016-01-10,152.0,,,,,2019-01-06,133.0
34,,06:00:00,,1,Sunday,2016-01-10,241.0,2017-01-08,158.0,2018-01-07,196.0,2019-01-06,251.0
35,,07:00:00,,1,Sunday,2016-01-10,342.0,2017-01-08,302.0,2018-01-07,292.0,2019-01-06,234.0
36,,08:00:00,,1,Sunday,2016-01-10,296.0,2017-01-08,272.0,2018-01-07,199.0,2019-01-06,219.0
37,,09:00:00,,1,Sunday,2016-01-10,338.0,2017-01-08,388.0,2018-01-07,333.0,2019-01-06,226.0
38,,10:00:00,,1,Sunday,2016-01-10,237.0,2017-01-08,244.0,2018-01-07,202.0,2019-01-06,212.0
39,,11:00:00,,1,Sunday,2016-01-10,112.0,2017-01-08,138.0,,,2019-01-06,172.0
40,,12:00:00,,1,Sunday,,,2017-01-08,37.0,,,2019-01-06,238.0
41,,13:00:00,,1,Sunday,,,,,,,2019-01-06,128.0
42,,14:00:00,,1,Sunday,,,,,,,2019-01-06,99.0
43,,05:00:00,,1,Thursday,2016-01-07,55.0,,,,,,
